Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Fingerprint1,Fingerprint2
N/A,I 80 / 723696,0.773,yes,93,no,191314749634991056,6928274185136378641
N/A,I 80 / 723698,0.784,yes,273,no,191314749635515344,2316588166711087891
N/A,I 80 / 723702,4.260,yes,274,no,191421952015029215,6928265389737513745
N/A,I 80 / 723707,0.694,yes,265,no,191526955379676209,-2295111045052624103
N/A,I 80 / 723708,0.798,yes,85,no,191528604646593585,-6906801461511843049
N/A,I 80 / 723716,4.909,yes,88,no,191642953882096704,-2295097850128755847
N/A,I 80 / 723718,5.004,yes,270,no,191640754859365439,2316592566345143163
N/A,I 80 / 723732,0.554,yes,270,no,191790838197081259,2316808070835999613
N/A,I 80 / 723738,1.759,yes,271,no,191862306452886719,-6906559567603166337
N/A,I 80 / 723997,2.380,yes,82,no,189153109483278314,2314090068174704337
N/A,I 80 / 723999,2.489,yes,262,no,189154208995430377,-6909277570620977451
N/A,I 80 / 724065,0.868,yes,259,no,190120130197934512,6927799191564456529
N/A,I 80 / 724178,2.196,yes,79,no,190107485812117918,2316060396635558487
N/A,I 80 / 724181,1.128,yes,259,no,190078348750311834,-2295616825893842369
N/A,I 80 / 724208,0.676,yes,80,no,190032719010943370,6927702434193084949
N/A,I 80 / 724373,1.978,yes,236,no,189490659633221770,-6908705823358185427
N/A,I 80 / 724405,0.970,yes,236,no,189438982561550458,-2297156144636883027
N/A,I 80 / 724819,0.934,yes,91,no,190225133568872927,6927904745087570541
N/A,I 80 / 724822,0.706,yes,271,no,190236128685150694,-6907148912122916241
N/A,I 80 / 725028,3.290,yes,94,no,191227888217969552,-6906770676129983721
N/A,I 80 / 727472,1.490,yes,186,no,185447754977855848,6922956924517354049
N/A,I 80 / 727542,3.346,yes,200,no,185608283832797609,2312374816391302409
N/A,I 80 / 727572,0.948,yes,205,no,185630274128267709,2313179658980429143
N/A,I 80 / 727575,1.342,yes,93,no,185673155086993861,6925024007289834831
N/A,I 80 / 727576,1.326,yes,273,no,185674804354959814,6925037201435659601
N/A,I 80 / 727705,0.762,yes,91,no,187038198770256951,-2298365616589894327
N/A,I 80 / 727706,0.754,yes,271,no,187037099259153463,2313324799879810379
N/A,I 80 / 727926,0.630,yes,262,no,189088788046761949,-6909303959298502999
N/A,I 80 / 8393338,4.851,yes,269,no,192417010068051358,2316830063805338493
N/A,I 80 / 875762,0.668,yes,268,no,194275184717420819,-6906590344812424333
N/A,I 80 / 876064,0.542,yes,26,no,185192118292138229,6921127336157906589
N/A,I 80 / 886426,0.697,yes,271,no,193945331215980669,6928362156097278783
N/A,I 80 / 889320,2.217,yes,274,no,185777058940013036,6925037201899130203
N/A,I 80 / 8946947,0.684,yes,90,no,186907906642365437,6925006419763662153
N/A,I 80 / 8946948,2.339,yes,90,no,186972228072590346,-6910051635138917047
N/A,I 80 / 912744,0.828,yes,56,no,189435134268231802,2314525475720925087
N/A,I 80 / 914742,2.608,yes,90,no,186838087653477322,-2298374413295284919
N/A,I 80 / 914866,0.657,yes,82,no,189089337802051549,-6909308357340819801
N/A,I 80 / 915815,2.317,yes,270,no,186849082770279378,-6910056033659384501
N/A,I 80 / 925611,4.176,yes,269,no,192639111420007945,-6906550768349736067
N/A,I 80 / 9326015,3.342,yes,90,no,192813933767251553,2316808074963194751
N/A,I 80 / 932826,0.414,yes,90,no,191788089417487531,2316803672766419835
N/A,I 80 / 933102,0.560,yes,90,no,189573123027325114,-6908380367687774143
N/A,I 80 / 933414,3.434,yes,255,no,189297695288021026,-6909136832513962159
N/A,I 80 / 933574,3.326,yes,268,no,186260844052564669,-6910038443635503793
N/A,I 80 / 9425673,0.624,yes,105,no,195595698068609900,-2295836707212226123
N/A,I 80 / 9425674,0.424,yes,106,no,195617688296971128,-6907562307993202265
N/A,I 80 / 9635460,0.029,yes,85,no,190017875602919817,-2295669602770742765
N/A,I 80 Express / 20804901,0.540,yes,267,no,184941979297204352,-6914709174287858425
N/A,I 80 Express / 264553,0.657,yes,87,no,184942529052493951,-2303027553894398715
N/A,I 80 Express / 268057,2.135,yes,270,no,184998604145510539,2308671659005969667
N/A,I 80 Express / 726600,0.877,yes,274,no,185061826064107700,2308662863053456639
N/A,I 80 Express / 726603,2.346,yes,90,no,185006300726380684,6920353279432983809
N/A,I 80 Express / 726700,0.860,yes,94,no,185073920690964665,-6914713571805887227
N/A,I 80;I 35 / 10483845,0.433,yes,268,no,189705614304825592,2316051598871106085
N/A,I 80;I 35 / 12030030,0.252,yes,359,no,189607207948079311,6927152676701475125
N/A,I 80;I 35 / 13566908,0.279,yes,268,no,189634146046922968,-2295652012027538915
N/A,I 80;I 35 / 1376859,1.094,yes,268,no,189738599654707456,6927742015523263013
N/A,I 80;I 35 / 1388411,0.727,yes,232,no,189613805077614798,-2295766361282964965
N/A,I 80;I 35 / 14073099,0.664,yes,268,no,189653937256747230,6927724422980702751
N/A,I 80;I 35 / 14137362,0.069,yes,0,no,189606658158186703,2315202775481323689
N/A,I 80;I 35 / 14252750,0.211,yes,267,no,189672628954943723,2316042802633380385
N/A,I 80;I 35 / 14898079,0.457,yes,268,no,189686922606629103,2316047200755388963
N/A,I 80;I 35 / 16134790,0.108,yes,270,no,189972795624608116,-6907368815501241843
N/A,I 80;I 35 / 16877188,0.286,yes,180,no,189606658202226894,-2296065428527509187
N/A,I 80;I 35 / 18200143,0.338,yes,88,no,189702315769417975,6927733219231011361
N/A,I 80;I 35 / 19074290,0.186,yes,88,no,189672079199129835,2316038404582674975
N/A,I 80;I 35 / 19814678,0.661,yes,88,no,189653937256747230,6927720024934191645
N/A,I 80;I 35 / 21437551,0.179,yes,360,no,189606658229489871,2315787715667300799
N/A,I 80;I 35 / 21694661,0.317,yes,0,no,189606658236829903,2315831696132411875
N/A,I 80;I 35 / 22334121,0.247,yes,179,no,189606658194362575,2315484250458034493
N/A,I 80;I 35 / 2233773,0.389,yes,0,no,189607207920816335,2315220367669465301
N/A,I 80;I 35 / 22382274,0.431,yes,359,no,189606658220052687,2315677764504523177
N/A,I 80;I 35 / 22681976,0.576,yes,360,no,189606658204848335,2315673366460109109
N/A,I 80;I 35 / 23637459,0.357,yes,180,no,189606108481540302,-2295854322297073177
N/A,I 80;I 35 / 270425,0.568,yes,180,no,189606658181779662,-2296346903504219871
N/A,I 80;I 35 / 277639,0.446,yes,88,no,189685823094477038,-6907329234152189407
N/A,I 80;I 35 / 4988626,0.591,yes,180,no,189606658157662414,-2296553611692339003
N/A,I 80;I 35 / 723297,0.438,yes,266,no,189984890252513654,-2295682797002550769
N/A,I 80;I 35 / 723304,0.099,yes,87,no,189995885369315711,2316007619486028303
N/A,I 80;I 35 / 723306,0.475,yes,266,no,190004131707048319,6927693637974233619
N/A,I 80;I 35 / 723308,0.345,yes,86,no,190005231218676097,2316007619540554257
N/A,I 80;I 35 / 723329,0.806,yes,270,no,189953554171122021,2316003221334659597
N/A,I 80;I 35 / 723331,0.624,yes,90,no,189949705879900517,2315998823258788363
N/A,I 80;I 35 / 723426,3.332,yes,93,no,189865593242472740,-6907333631280147957
N/A,I 80;I 35 / 723428,3.301,yes,273,no,189866142998286629,2316042803623236109
N/A,I 80;I 35 / 723440,0.716,yes,93,no,189779281583362326,-6907320437679582691
N/A,I 80;I 35 / 723441,0.806,yes,274,no,189778731827548437,-6907316039628877281
N/A,I 80;I 35 / 723456,1.281,yes,88,no,189736950386741501,-2295638817416146397
N/A,I 80;I 35 / 723835,0.711,yes,47,no,189613255320752335,2315910861047206425
N/A,I 80;I 35 / 723837,0.313,yes,88,no,189633596291109080,6927715626780725787
N/A,I 80;I 35 / 723936,0.493,yes,180,no,189606108458471630,-2296065428529606249
N/A,I 80;I 35 / 723942,0.339,yes,180,no,189606108471054542,-2295942283227295297
N/A,I 80;I 35 / 724014,0.574,yes,0,no,189607207935496399,6927003143120097561
N/A,I 80;I 35 / 724201,0.527,yes,265,no,190025572185362824,6927702434153239067
N/A,I 80;I 35 / 724204,0.113,yes,86,no,190015126823850375,-2295674000821448173
N/A,I 80;I 35 / 924889,0.213,yes,180,no,189606108414431438,-2296399680064450337
N/A,I 80;I 35 / 9717534,0.186,yes,182,no,189606108390314190,-2296597592157450111
N/A,I 80 Local;US 6 / 726702,0.623,yes,290,no,185067873379109049,2308671659146478847
N/A,I 80;US 6 / 11007814,0.655,yes,67,no,190288905253245439,6927953123815199395
N/A,I 80;US 61 / 11490015,1.760,yes,272,no,196606149170650413,2315128035532083307
N/A,I 80;US 61 / 11490018,2.164,yes,278,no,196490150698114292,-6908173632987459455
N/A,I 80;US 61 / 14301115,0.115,yes,102,no,196658375965105492,-2296619555479351201
N/A,I 80;US 61 / 14301123,0.323,yes,102,no,196649030117842254,-6908292379783983005
N/A,I 80;US 61 / 14301130,0.637,yes,91,no,196551173589261598,-2296557983193100161
N/A,I 80;US 61 / 22452789,0.765,yes,271,no,196552273101413662,2315132433293381759
N/A,I 80;US 6 / 13039467,0.617,yes,255,no,190772690423468763,-6906638736691293333
N/A,I 80;US 61 / 3230509,2.155,yes,98,no,196491799964507381,-6908178031027679105
N/A,I 80;US 61 / 3230511,1.842,yes,91,no,196603950146870571,6926814053957374057
N/A,I 80;US 6 / 13329268,0.458,yes,247,no,190299350617379334,2316311085880185517
N/A,I 80;US 6 / 13656935,0.334,yes,247,no,190283957449871872,2316275901438890649
N/A,I 80;US 6 / 1377189,3.078,yes,74,no,190373567665361422,-2295330951593454845
N/A,I 80;US 6 / 1377194,3.126,yes,74,no,190848006984651494,-6906603551845248159
N/A,I 80;US 6 / 1377961,2.493,yes,223,no,188643485750480643,6924944853815004609
N/A,I 80;US 6 / 1388711,5.668,yes,268,no,190642948029895279,6928234600540935001
N/A,I 80;US 6 / 1389328,0.582,yes,209,no,185104707037513933,-2302926398222760605
N/A,I 80;US 6 / 1389792,3.431,yes,89,no,187127259212106822,-6910051634459439797
N/A,I 80;US 6 / 15246500,0.192,yes,90,no,187665470145514842,-6910122001414746839
N/A,I 80;US 6 / 16271187,0.453,yes,92,no,187448316606893301,2313316005330292039
N/A,I 80;US 6 / 16277282,0.398,yes,90,no,187883723210968507,-2298374409486856891
N/A,I 80;US 6 / 16277284,0.361,yes,90,no,187700104761789800,-6910122001267946199
N/A,I 80;US 6 / 16487853,0.473,yes,297,no,190920024977920800,2316750892896883529
N/A,I 80;US 6 / 16542121,0.392,yes,105,no,196189984054140029,6927117517472141565
N/A,I 80;US 6 / 16542123,0.455,yes,90,no,196021209053879343,-2295977443089968761
N/A,I 80;US 6 / 16542128,0.489,yes,94,no,195892016439188468,-6907645869822045813
N/A,I 80;US 6 / 16755889,0.434,yes,273,no,187448866363231477,-6910051633477972665
N/A,I 80;US 6 / 1704973,0.659,yes,247,no,190264715990618612,6927904745211302537
N/A,I 80;US 6 / 17095721,0.253,yes,269,no,187667119413480794,-6910117603357749973
N/A,I 80;US 6 / 17694885,0.459,yes,271,no,190456580805841485,2316548580991570693
N/A,I 80;US 6 / 17694886,0.979,yes,270,no,190486817375605334,2316548581150954243
N/A,I 80;US 6 / 17694887,0.329,yes,268,no,190514854922113641,2316544183158969093
N/A,I 80;US 6 / 17813905,0.395,yes,90,no,188215775720984146,-6910073620787098305
N/A,I 80;US 6 / 17813907,1.732,yes,90,no,188170145988431409,6924984434430053695
N/A,I 80;US 6 / 17813908,0.479,yes,90,no,188123416744250920,2313298415721647423
N/A,I 80;US 6 / 18947655,3.106,yes,60,no,189015670503067559,-2297952192506622309
N/A,I 80;US 6 / 18947656,0.468,yes,78,no,188947500759601055,2313707437190811141
N/A,I 80;US 6 / 18947657,1.842,yes,90,no,188899122242735995,-6909690988018528775
N/A,I 80;US 6 / 19810891,0.548,yes,274,no,195890367172271091,6927420981551042957
N/A,I 80;US 6 / 19810901,0.402,yes,285,no,196190533810478205,6927121915520749823
N/A,I 80;US 6 / 19892704,0.414,yes,270,no,188121217721519655,-6910069223099200191
N/A,I 80;US 6 / 20850435,0.492,yes,90,no,188415886830948012,-2298440378146091737
N/A,I 80;US 6 / 21109996,0.422,yes,270,no,187701754029755752,-6910117603210949333
N/A,I 80;US 6 / 21109997,3.248,yes,270,no,187779269599513968,-2298431584261370553
N/A,I 80;US 6 / 21109998,0.461,yes,270,no,187857334932426159,2313316006890573127
N/A,I 80;US 6 / 21545476,0.346,yes,90,no,190498362247172705,2316544183096054529
N/A,I 80;US 6 / 21545477,0.785,yes,90,no,190474172991361617,-2295141835387956477
N/A,I 80;US 6 / 21545480,0.478,yes,90,no,190447234956481096,-6906827853943270653
N/A,I 80;US 6 / 22171682,0.213,yes,71,no,190305397932904971,2316333076116935341
N/A,I 80;US 6 / 22468854,1.809,yes,270,no,188895273952563066,2313685446865980921
N/A,I 80;US 6 / 22468855,0.565,yes,258,no,188944751980531612,-2297978581238673915
N/A,I 80;US 6 / 22744054,3.485,yes,90,no,188762233045602094,6925327484459159021
N/A,I 80;US 6 / 22744055,0.451,yes,44,no,188683617954778920,6925243921017605595
N/A,I 80;US 6 / 23721769,0.481,yes,87,no,188585211622674169,-2298435979455754965
N/A,I 80;US 6 / 24117808,0.514,yes,117,no,190919475222106911,-6906621143957892281
N/A,I 80;US 6 / 24132220,0.691,yes,74,no,190769941643350745,-6906651930835020951
N/A,I 80;US 6 / 24194042,0.525,yes,267,no,188584112111570681,2313254437020241197
N/A,I 80;US 6 / 261426,5.954,yes,88,no,190632502668382823,-2295146232423640237
N/A,I 80;US 6 / 262898,5.106,yes,96,no,191034923924673320,-6906678317744647399
N/A,I 80;US 6 / 264703,5.308,yes,92,no,187325721060396174,-6910051633551372985
N/A,I 80;US 6 / 269481,5.326,yes,272,no,187326270816734350,-6910047235500667575
N/A,I 80;US 6 / 271240,0.766,yes,71,no,190260867697824241,6927900347158499973
N/A,I 80;US 6 / 276611,4.940,yes,275,no,191031075634500392,6928384135554667289
N/A,I 80;US 6 / 4817247,3.963,yes,90,no,187791913982709103,-6910122000630411963
N/A,I 80;US 6 / 4817249,1.651,yes,91,no,187927153919741379,6924997627636354369
N/A,I 80;US 65 / 2923368,0.463,yes,82,no,190195446754398678,6927891550794945135
N/A,I 80;US 6 / 5296207,5.543,yes,90,no,195763373578214281,6927429777566470545
N/A,I 80;US 6 / 5296211,2.566,yes,90,no,195956887623654398,2315717371357041031
N/A,I 80;US 6 / 5296215,3.762,yes,114,no,196107520704601144,-6907663460940639991
N/A,I 80;US 65 / 724083,1.151,yes,259,no,190189949196259789,-6907184096635514255
N/A,I 80;US 6 / 722210,4.889,yes,106,no,196298835684318340,-6907966925311045475
N/A,I 80;US 6 / 722213,4.900,yes,286,no,196299385440132228,-2296276508835049313
N/A,I 80;US 6 / 724736,3.338,yes,254,no,190377415957631502,6928041085299069701
N/A,I 80;US 6 / 724942,3.128,yes,257,no,190849106496803559,2316772883060233057
N/A,I 80;US 6 / 726562,0.631,yes,27,no,185105256792803534,2308750824115799395
N/A,I 80;US 6 / 726576,0.393,yes,35,no,185097560196729033,-2303018757249825495
N/A,I 80;US 6 / 726707,0.193,yes,262,no,185084915807242436,-2303031951435496189
N/A,I 80;US 6 / 726708,0.492,yes,213,no,185096460685101256,-6914709173725821649
N/A,I 80;US 6 / 727506,3.500,yes,90,no,188500549226286774,6924931659274915113
N/A,I 80;US 6 / 727508,3.464,yes,270,no,188499449715183286,6924936057315134763
N/A,I 80;US 6 / 727514,4.303,yes,115,no,188314731764338266,6924984435187125543
N/A,I 80;US 6 / 727548,3.098,yes,90,no,188047550441934316,2313302813690563903
N/A,I 80;US 6 / 727550,3.145,yes,271,no,188045901175016938,-2298378806692410047
N/A,I 80;US 6 / 727555,0.455,yes,90,no,187971684140142051,6924988831616732481
N/A,I 80;US 6 / 727557,0.399,yes,270,no,187970584629038563,2313307211225369923
N/A,I 80;US 6 / 727689,3.352,yes,269,no,187123960677747781,-2298361218004415155
N/A,I 80;US 6 / 727891,2.397,yes,44,no,188641836481466115,2313254437330619829
N/A,I 80;US 6 / 727909,3.118,yes,240,no,189015670503591847,-6909638210934010211
N/A,I 80;US 6 / 8417620,3.351,yes,270,no,188762782801940271,-6909712978645348881
N/A,I 80;US 6 / 8417621,0.432,yes,225,no,188685816980655913,-6909787745977102877
N/A,I 80;US 6 / 8430129,0.480,yes,270,no,188415886831472300,-2298435980101677783
N/A,I 80;US 6 / 8430130,4.338,yes,295,no,188314182009048665,-2298383203621139159
N/A,I 80;US 6 / 8430131,0.370,yes,269,no,188215225965694546,-6910069222744781503
N/A,I 80;US 6 / 8430132,1.812,yes,270,no,188168496721514031,-6910069222805598911
N/A,I 80;US 6 / 877111,4.845,yes,270,no,187561016549264637,-2298370012319052501
N/A,I 80;US 6 / 877118,0.422,yes,272,no,187204225027099782,-6910042838318183093
N/A,I 80;US 6 / 887916,4.841,yes,90,no,187561016548740349,-2298370012321149655
N/A,I 80;US 6 / 888980,0.479,yes,270,no,187682512576269663,6924940452002008363
N/A,I 80;US 6 / 8909199,3.742,yes,294,no,196108070460939320,-2295973044468838133
N/A,I 80;US 6 / 8909200,0.546,yes,270,no,196020109542775854,6927398991813415305
N/A,I 80;US 6 / 8909202,2.496,yes,270,no,195955238356737021,-2295964249036418679
N/A,I 80;US 6 / 8909204,5.527,yes,270,no,195761174555483016,-6907619481633156717
N/A,I 80;US 6 / 914056,0.559,yes,90,no,188847994952568688,-2298004969886839315
N/A,I 80;US 6 / 916131,0.544,yes,91,no,187680863308303710,2313250035528109353
N/A,I 80;US 6 / 916374,0.306,yes,92,no,187206973805644936,-2298361217937306295
N/A,I 80;US 6 / 925673,2.833,yes,31,no,185150886565202132,-6914498067161938331
N/A,I 80;US 6 / 926051,0.528,yes,271,no,188845246174023535,-2298000571852911121
N/A,I 80;US 6 / 933994,2.736,yes,211,no,185148687540373716,2308873969682351705
N/A,I 80;US 6 / 9968364,2.239,yes,271,no,187914509536546231,-2298370011174007485
N/A,I 880 / 1377836,0.595,yes,270,no,185596739029911977,-2298334835775632041
N/A,I 880 / 1389850,2.633,yes,83,no,184999704205543558,-2298414002728858323
N/A,I 880 / 14316759,0.357,yes,271,no,185267985053206806,-2298334837048603305
N/A,I 880 / 17684756,0.600,yes,84,no,185067324171176121,2313258821655465263
N/A,I 880 / 19985472,0.560,yes,254,no,185166280226064614,-2298370021793985191
N/A,I 880 / 19985473,1.951,yes,273,no,185219056786295025,2313355579366575447
N/A,I 880 / 23678654,0.336,yes,269,no,185016746637871268,-6910095623227175627
N/A,I 880 / 23686497,0.379,yes,87,no,185285027482913054,2313346783399382359
N/A,I 880 / 264497,7.264,yes,270,no,185430163017255197,-6910020854299488937
N/A,I 880 / 264501,0.211,yes,90,no,185613231704328628,-2298334835744174763
N/A,I 880 / 267402,4.713,yes,72,no,185177275343915204,-6910108816402018987
N/A,I 880 / 269472,0.261,yes,270,no,185614880971770293,6925037201121086807
N/A,I 880 / 727493,6.705,yes,90,no,185435660574869797,-6910020854322557609
N/A,I 880 / 916120,3.151,yes,276,no,185090413914310827,2313276414128819527
N/A,I 880 / 925938,1.525,yes,283,no,184977713975609479,-6910095623281701579
N/A,I 880 / 925944,0.721,yes,90,no,185592890739214759,2313351182647561559
N/A,IA 100 / 14259015,0.582,yes,233,no,194028345024403621,2322340821873991031
N/A,IA 100 / 1918664,0.623,yes,53,no,194028345023879333,2322336423831674231
N/A,IA 100 / 21241601,0.697,yes,104,no,194167433279920354,-6900674972663931425
N/A,IA 100 / 21525123,0.645,yes,283,no,194167983036258531,6934383082614037983
N/A,IA 100 / 267587,0.708,yes,189,no,194004155699386525,-2289969719279608701
N/A,IA 100 / 267859,1.813,yes,4,no,194009103538935968,2321887823005752653
N/A,IA 100 / 271655,1.833,yes,183,no,194008553784170655,-2289793797375124145
N/A,IA 100 / 886267,0.696,yes,8,no,194004705454676126,6933397919530753153
N/A,IA 100 / 912303,0.392,yes,183,no,194001406903539869,-6901756892793529295
N/A,IA 100 / 919009,3.099,yes,257,no,194089367954348206,6934114801674100209
N/A,IA 100 / 924660,0.481,yes,3,no,194001956657780893,-2290092864594502607
N/A,IA 100 / 927621,3.036,yes,75,no,194088818198534318,-2289257235184869903
N/A,IA 163 / 10812142,0.606,yes,159,no,192684739725973061,6916619367068204579
N/A,IA 163 / 1377294,0.807,yes,179,no,192029981138834716,-2301800471933745453
N/A,IA 163 / 16803976,1.526,yes,87,no,191551144022594612,-2300261157357745683
N/A,IA 163 / 16803978,2.177,yes,141,no,191456586041480202,-2299869731572676115
N/A,IA 163 / 16803979,0.400,yes,135,no,191421401699275781,-6911485381499155811
N/A,IA 163 / 17788758,1.159,yes,128,no,192020635317785871,-6913270986084186321
N/A,IA 163 / 18039350,0.700,yes,91,no,191094297195008876,-2298119310516679237
N/A,IA 163 / 18039354,0.751,yes,168,no,191028326568645457,6925930025192525471
N/A,IA 163 / 18292972,0.641,yes,0,no,191028876320789332,6925899238869044887
N/A,IA 163 / 18534878,1.213,yes,309,no,192021734829413647,-2301584967652604117
N/A,IA 163 / 18865699,0.776,yes,154,no,192100349808563512,6920920654318405049
N/A,IA 163 / 22219814,0.393,yes,316,no,191424700232061959,2311869063182158485
N/A,IA 163 / 22219815,2.034,yes,321,no,191458235308921868,-6911573342190302737
N/A,IA 163 / 22219816,0.771,yes,271,no,191505514287944743,6923119675355171309
N/A,IA 163 / 22219818,1.504,yes,269,no,191553892802188342,2311429259124541935
N/A,IA 163 / 23357716,0.791,yes,339,no,192101449319142713,6920916256276088245
N/A,IA 163 / 267397,2.299,yes,143,no,192054170352702749,2309683236582721031
N/A,IA 163 / 272948,2.335,yes,323,no,192055269864330525,-6913693198310177275
N/A,IA 163 / 5330202,0.669,yes,91,no,191504964531606567,-2300256759556601365
N/A,IA 163 / 6738993,2.916,yes,169,no,191028326512546645,-6909299553708536391
N/A,IA 163 / 7199689,0.495,yes,323,no,192691886543689287,-6918526649108529649
N/A,IA 163 / 7289346,0.724,yes,269,no,191093197683905388,2313575504001633725
N/A,IA 163 / 7289347,2.781,yes,349,no,191029426024698709,-2297631127473484355
N/A,IA 163 / 912529,0.770,yes,359,no,192030530894124317,6921562768832202451
N/A,IA 163 / 924464,0.715,yes,92,no,191598972776305746,2311429259231496683
N/A,IA 163 / 933927,0.702,yes,271,no,191600622044271699,2311433657284299245
N/A,IA 5;IA 92 / 1388503,1.198,yes,269,no,191113538204947313,6921575959568058145
N/A,IA 5;IA 92 / 22338659,0.966,yes,110,no,191040420698477396,2310061464652613451
N/A,IA 5;IA 92 / 22910982,0.972,yes,291,no,191042069965919060,-6913310572195870901
N/A,IA 5;IA 92 / 268713,0.723,yes,111,no,191074505550025571,-2301738902872914129
N/A,IA 5;IA 92 / 268714,1.072,yes,323,no,191015131953582918,-6913134650469644417
N/A,IA 5;IA 92 / 272520,1.077,yes,141,no,191014032442479429,-2301453030092961921
N/A,IA 5;IA 92 / 276618,1.187,yes,90,no,191112988448609137,2309885543089964831
N/A,IA 5;IA 92 / 875868,0.689,yes,290,no,191075605061653348,-2301738902872914127
N/A,IA 60 / 10243624,0.624,yes,81,no,184333952692078443,6948232493565752981
N/A,IA 60 / 12266344,0.483,yes,191,no,184664906000844806,-2272597471189255353
N/A,IA 60 / 1391186,0.802,yes,183,no,185129450103982296,-6880624313155698199
N/A,IA 60 / 20736996,0.962,yes,61,no,185111857896966345,-2269043847855062637
N/A,IA 60 / 20736997,1.257,yes,89,no,185064029138012337,2342624578254160223
N/A,IA 60 / 24107657,1.061,yes,270,no,185062929626908850,6954319392753598817
N/A,IA 60 / 24107658,1.014,yes,248,no,185107459849930951,6954332587037835663
N/A,IA 60 / 261840,2.503,yes,246,no,184710535756990472,-6884160344068965369
N/A,IA 60 / 261849,0.474,yes,11,no,184665455756134407,2339088547240229699
N/A,IA 60 / 264911,0.718,yes,3,no,185129999859796185,-6880615517058481691
N/A,IA 60 / 4051176,0.645,yes,74,no,185276235343022360,2346472869710547011
N/A,IA 60 / 4568575,1.164,yes,186,no,185340556847171898,-6876388993541322343
N/A,IA 60 / 4568576,0.525,yes,180,no,185339457309854010,-6876525333004138219
N/A,IA 60 / 5041525,0.710,yes,262,no,184333952692602730,6948232493569947287
N/A,IA 60 / 728758,2.527,yes,64,no,184711085512804360,-2272478723685991417
N/A,IA 60 / 728772,0.618,yes,360,no,184731426521434150,2339633905257167949
N/A,IA 60 / 728773,0.721,yes,180,no,184730876767193125,-2272052113168122791
N/A,IA 60 / 732241,0.958,yes,242,no,184746819706767398,-2271871793133241199
N/A,IA 60 / 732243,1.026,yes,60,no,184745720194091046,-6883579801793184627
N/A,IA 60 / 732437,2.089,yes,39,no,185331760690710820,6958207266838300889
N/A,IA 60 / 732438,2.044,yes,219,no,185331210935421220,6958211664882714839
N/A,IA 60 / 732458,0.760,yes,4,no,185348253457402173,-6876098722459006479
N/A,IA 60 / 732460,0.757,yes,183,no,185347153945774397,2347273314393672177
N/A,IA 60 / 732507,0.649,yes,224,no,185252595833587983,6958048936872396847
N/A,IA 60 / 732510,0.935,yes,37,no,185248747538696461,6957969772035196973
N/A,IA 60 / 889774,0.774,yes,359,no,185129450126526683,2343130353749737957
N/A,IA 60 / 915821,0.701,yes,54,no,185023347200968869,-6880848613880086185
N/A,IA 60 / 917652,0.740,yes,179,no,185128900371237082,-2268740382635310529
N/A,IA 60 / 9217355,0.541,yes,0,no,185340007066716474,-2264834916526044905
N/A,IA 60 / 9217356,1.132,yes,6,no,185341106603510075,2346987441364158873
N/A,IA 60 / 9217554,0.640,yes,254,no,185276785099360536,2346477267757058117
N/A,IA 60 / 926951,0.762,yes,235,no,185024446713645221,-6880839817774481061
N/A,IA 92 / 21335678,0.780,yes,88,no,191154769890988935,-6913521678008973535
N/A,IA 92 / 270167,0.885,yes,89,no,191189954263602070,-6913517279819856093
N/A,IA 92 / 6774930,0.735,yes,269,no,191154220135699335,-2301831261539268829
N/A,IA 92 / 725163,0.908,yes,269,no,191189404508312470,2309859155081430819
N/A,John MacVicar Freeway / 10775083,0.123,yes,273,no,189925516512416094,-2296623979207585695
N/A,John MacVicar Freeway / 1362587,0.412,yes,270,no,189734751239229701,6926699678430924875
N/A,John MacVicar Freeway / 13656044,0.179,yes,95,no,189965648685257072,-6908323191617220519
N/A,John MacVicar Freeway / 1376966,0.579,yes,17,no,190045363319165333,6927003144799916311
N/A,John MacVicar Freeway / 1388585,0.327,yes,90,no,189718808320626943,2315013659936428107
N/A,John MacVicar Freeway / 14284145,0.298,yes,75,no,189844702400958776,-6908384764721360823
N/A,John MacVicar Freeway / 14608810,0.050,yes,270,no,189605558620868814,2314996067295301699
N/A,John MacVicar Freeway / 15741606,0.044,yes,94,no,189960700882932079,-6908323191646580645
N/A,John MacVicar Freeway / 16167828,0.095,yes,63,no,189837005816942903,2314978475994255423
N/A,John MacVicar Freeway / 16167830,0.456,yes,99,no,189812266805842216,6926677688496164921
N/A,John MacVicar Freeway / 16167831,0.496,yes,94,no,189792475597590814,-6908371570764279743
N/A,John MacVicar Freeway / 16574774,0.311,yes,355,no,190050860908761496,-2296069824881618559
N/A,John MacVicar Freeway / 16574775,0.295,yes,7,no,190049761387696536,6927227445182468445
N/A,John MacVicar Freeway / 16901010,0.061,yes,90,no,189642942015688927,2314991669391396929
N/A,John MacVicar Freeway / 1705049,0.430,yes,274,no,189809518027297063,2314996068102705213
N/A,John MacVicar Freeway / 17294782,0.154,yes,273,no,189931563825844577,6926748057672355935
N/A,John MacVicar Freeway / 17409877,0.332,yes,74,no,189891431650382157,-2296654765646409633
N/A,John MacVicar Freeway / 18384461,0.439,yes,90,no,189616003980808399,2314991669320093761
N/A,John MacVicar Freeway / 18709849,0.485,yes,270,no,189617103492960463,2314996067374993475
