Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Fingerprint1,Fingerprint2
N/A,motorway_link / 13390825,0.071,yes,253,no,185601686835382705,2313373172859145571
N/A,motorway_link / 13394873,0.191,yes,173,no,194302122759641382,2316869653022905217
N/A,motorway_link / 13395537,0.259,yes,65,no,188589609668660990,6924922863259487531
N/A,motorway_link / 13399610,0.383,yes,289,no,192619868696696358,2306191189706014865
N/A,motorway_link / 13407470,0.378,yes,238,no,196193832129354879,2313597513653816795
N/A,motorway_link / 13409984,0.033,yes,294,no,195491242731199298,-2310385445517658131
N/A,motorway_link / 13411963,0.359,yes,196,no,192574791808538131,-2279647509581123917
N/A,motorway_link / 13413528,0.366,yes,160,no,190059658121662875,6936775604197925385
N/A,motorway_link / 13414564,0.048,yes,100,no,192124541581481287,-6893097146370741401
N/A,motorway_link / 13414886,0.057,yes,236,no,190043164542325141,2317454576962245797
N/A,motorway_link / 13432965,0.031,yes,2,no,196679816473304415,-6908050487135694629
N/A,motorway_link / 13432966,0.346,yes,326,no,196677067699477853,2315409510649303259
N/A,motorway_link / 13432967,0.494,yes,134,no,196755682742066557,-6908309971573665729
N/A,motorway_link / 13440969,0.212,yes,173,no,194236702356232456,6933076863014148999
N/A,motorway_link / 13441545,0.247,yes,77,no,194260341798033681,2320871875207502517
N/A,motorway_link / 13441596,0.120,yes,44,no,194248247286520076,-2289842175001748361
N/A,motorway_link / 13441600,0.024,yes,208,no,194240550787963146,6934233549261249967
N/A,motorway_link / 13442004,0.412,yes,217,no,194299373977426209,-2294891132199365737
N/A,motorway_link / 13447099,0.007,yes,91,no,189909024689443160,6933890485107825937
N/A,motorway_link / 13449920,0.109,yes,14,no,194226806796671235,-2289956524297020347
N/A,motorway_link / 13450033,0.030,yes,87,no,194236702510373128,2322657481981959647
N/A,motorway_link / 13450113,0.006,yes,179,no,194246048315693324,-2289397972318806727
N/A,motorway_link / 13450114,0.015,yes,177,no,194246048315169036,-2289397972318806729
N/A,motorway_link / 13450115,0.221,yes,173,no,194246598067312908,-2289402370361123555
N/A,motorway_link / 13450866,0.338,yes,20,no,194481340869597559,2297632598277484943
N/A,motorway_link / 13450867,0.017,yes,30,no,194485189165013369,6909397781544169873
N/A,motorway_link / 13457540,0.090,yes,67,no,189720458487746818,2322556309688294837
N/A,motorway_link / 13459422,0.122,yes,94,no,189920568709566812,-2296628377272971171
N/A,motorway_link / 13459943,0.309,yes,349,no,194501133928061312,-6910143965579703045
N/A,motorway_link / 13459979,0.518,yes,116,no,194364794914036029,-2294899928013466783
N/A,motorway_link / 13460015,0.260,yes,271,no,194479144107071860,-6906722285463268563
N/A,motorway_link / 13463764,0.259,yes,300,no,194002506392098972,2321487600733395901
N/A,motorway_link / 13463808,0.028,yes,148,no,187205874291920011,2313311606323285315
N/A,motorway_link / 13470577,0.383,yes,103,no,192526961231353339,6928494092054696821
N/A,motorway_link / 13474717,0.321,yes,356,no,194238901387876617,6933164823952759713
N/A,motorway_link / 13481176,0.272,yes,102,no,195602844892617587,6927508941363483061
N/A,motorway_link / 13483008,0.198,yes,79,no,196560519437573415,-6908257195760021377
N/A,motorway_link / 13483010,0.016,yes,72,no,196553372609895718,2315106044959789175
N/A,motorway_link / 13500185,0.441,yes,88,no,192637463917844012,-2280056527629832751
N/A,motorway_link / 13501033,0.045,yes,108,no,184981561713182871,6920335686968018171
N/A,motorway_link / 13503439,0.256,yes,72,no,186662715547798418,2313298410130640199
N/A,motorway_link / 13507053,0.137,yes,184,no,189561576934691002,6916421443040312857
N/A,motorway_link / 13511875,0.512,yes,201,no,194235602791651588,6932571087673760483
N/A,motorway_link / 13517898,0.716,yes,173,no,185626425834424761,-6910029650231030519
N/A,motorway_link / 13521721,0.190,yes,203,no,189566524749074619,-2306849438721638837
N/A,motorway_link / 13523065,0.396,yes,203,no,195652874063666058,-6895916280716450163
N/A,motorway_link / 13525591,0.161,yes,276,no,184981561805457558,6921109743162361435
N/A,motorway_link / 13525767,0.443,yes,232,no,196240563396238484,-2281147229432435707
N/A,motorway_link / 13542735,0.381,yes,304,no,184425760257820568,-6900661815715291685
N/A,motorway_link / 13542736,0.030,yes,15,no,184432907079731102,2322639852395306459
N/A,motorway_link / 13545425,0.318,yes,71,no,189891431649857869,-2296654765648506789
N/A,motorway_link / 13555860,0.036,yes,79,no,190005780973965700,2316007619517485583
N/A,motorway_link / 13556241,0.030,yes,90,no,189939810161480038,6926730465507283033
N/A,motorway_link / 13556436,0.092,yes,72,no,194325762251774256,6928463312570028911
N/A,motorway_link / 13556766,0.303,yes,71,no,193162478952732445,6928480900335276927
N/A,motorway_link / 13561667,0.352,yes,84,no,191514861424432175,-6901149971833152229
N/A,motorway_link / 13561668,0.376,yes,96,no,191499468261643304,6933916879485410585
N/A,motorway_link / 13571853,0.137,yes,267,no,194210313532430587,2316794885890380663
N/A,motorway_link / 13575079,0.364,yes,165,no,196409337567599843,-2288307248527565059
N/A,motorway_link / 13577987,0.367,yes,151,no,190544545430196855,-2264109218993780229
N/A,motorway_link / 13577989,0.358,yes,203,no,190543995683820151,-2264109218997974455
N/A,motorway_link / 13584311,0.388,yes,194,no,190062957306139037,6942141220954057699
N/A,motorway_link / 13590250,0.399,yes,63,no,194535768957999501,6928318177859343163
N/A,motorway_link / 13590251,0.013,yes,58,no,194528072373459341,2316632159373234987
N/A,motorway_link / 13592152,0.013,yes,104,no,194612734768798131,-6906739877160676565
N/A,motorway_link / 13592533,0.373,yes,133,no,183974961512793804,2331290808156695829
N/A,motorway_link / 13594910,0.016,yes,110,no,194612185013508531,2316636557740610349
N/A,motorway_link / 13609330,0.196,yes,257,no,188116819675532839,-6910069223134851771
N/A,motorway_link / 13616463,0.183,yes,88,no,183907891154077357,-2281692634253612311
N/A,motorway_link / 13620583,0.207,yes,23,no,183982108202583760,-2281595876955641047
N/A,motorway_link / 13625572,0.414,yes,356,no,192541806558270982,6944648116923543551
N/A,motorway_link / 13628713,0.048,yes,166,no,184012344518067934,-2283702541125408945
N/A,motorway_link / 13631838,0.050,yes,76,no,191317498411963352,-6906810258470989043
N/A,motorway_link / 13646108,0.252,yes,312,no,196193832345885824,-2296236927194492673
N/A,motorway_link / 13660647,0.544,yes,315,no,190068454815519135,2330151737374026503
N/A,motorway_link / 13661172,0.454,yes,303,no,194384036369619271,-6906555160043973777
N/A,motorway_link / 13666740,0.028,yes,270,no,192689140903007816,-6892252719288931097
N/A,motorway_link / 13674376,0.055,yes,240,no,185044233882257587,-2302987971140254441
N/A,motorway_link / 13691214,0.162,yes,98,no,195444513493834540,6913039367727478789
N/A,motorway_link / 13698705,0.060,yes,211,no,190044264052380054,2317436984782492831
N/A,motorway_link / 13700053,0.019,yes,234,no,196484103155047686,6924927291400129829
N/A,motorway_link / 13705241,0.045,yes,35,no,185106906059720912,-6914555242070670003
N/A,motorway_link / 13708231,0.300,yes,258,no,189728705720963331,-2281617845247792367
N/A,motorway_link / 13715837,0.358,yes,2,no,184432907073963934,-2289046166021595727
N/A,motorway_link / 13730047,0.388,yes,276,no,194531920668350859,2316676139882386237
N/A,motorway_link / 13735291,0.296,yes,174,no,184591786040182757,-6904633251112937783
N/A,motorway_link / 13738435,0.257,yes,171,no,196661674616905046,-2295608004775505391
N/A,motorway_link / 13738436,0.110,yes,121,no,196659475598892373,6927777226212512303
N/A,motorway_link / 13739896,0.333,yes,277,no,189703415157838072,2315018057924218955
N/A,motorway_link / 13740652,0.441,yes,151,no,192539057779725826,-6890409938360717313
N/A,motorway_link / 13745528,0.269,yes,9,no,189363664035336288,2297953636146213403
N/A,motorway_link / 13759043,0.376,yes,15,no,191029975828222805,-2297631127641256255
N/A,motorway_link / 13760653,0.232,yes,188,no,190042614536950165,2315334718541795575
N/A,motorway_link / 13775342,0.196,yes,88,no,189949705767178601,2315048845176737885
N/A,motorway_link / 13776420,0.476,yes,79,no,189829858827784496,2313593091347451345
N/A,motorway_link / 13781212,0.387,yes,346,no,190060757643252125,6936867963187241521
N/A,motorway_link / 13782870,0.298,yes,202,no,196454417500822774,6934646974057553525
N/A,motorway_link / 13804199,0.252,yes,250,no,196541277985660190,2315132433209495689
N/A,motorway_link / 13804200,0.016,yes,247,no,196546225789558050,-2296535993029750647
N/A,motorway_link / 13805070,0.269,yes,53,no,189224027993231390,-2297490397037850903
N/A,motorway_link / 13823082,0.301,yes,278,no,184990357809350809,2308680454920733957
N/A,motorway_link / 13828213,0.318,yes,338,no,185199813629397242,6910791926877778917
N/A,motorway_link / 13833564,0.358,yes,202,no,190059108862874011,-6894196665877517925
N/A,motorway_link / 13843081,0.379,yes,163,no,190058558761030043,2326360621203858505
N/A,motorway_link / 13844139,0.379,yes,254,no,192226245405136242,-2289815794410840963
N/A,motorway_link / 13853682,0.044,yes,130,no,192118494267004228,-2281411127968519323
N/A,motorway_link / 13853861,0.261,yes,315,no,194009653212960927,-6901919620470400089
N/A,motorway_link / 13877877,0.449,yes,310,no,189947506542072166,6925068003986902355
N/A,motorway_link / 13882387,0.099,yes,324,no,194004705414830238,-6901897630267204677
N/A,motorway_link / 13886826,0.321,yes,143,no,194200418665978101,-2288667896759443867
N/A,motorway_link / 13905141,0.549,yes,354,no,189607207974293711,2315783317635469677
N/A,motorway_link / 13910019,0.288,yes,212,no,184941979550959747,-2300881307266185005
N/A,motorway_link / 13926233,0.151,yes,323,no,183937577824896700,6940500726243141825
N/A,motorway_link / 13928750,0.025,yes,110,no,191266921559708609,-2289397983681176265
N/A,motorway_link / 13928755,0.527,yes,73,no,191278466432848834,6933974053257485631
N/A,motorway_link / 13932563,0.464,yes,300,no,197104227912343069,2314952115447926791
N/A,motorway_link / 13932564,0.018,yes,342,no,197108625952562722,-6908512280383582201
N/A,motorway_link / 13943879,0.123,yes,97,no,183914488223844017,6941683800668646119
N/A,motorway_link / 13957135,0.250,yes,102,no,195517082996661068,6927596901962355169
N/A,motorway_link / 13958756,0.415,yes,282,no,192851865469802127,2304673864546778595
N/A,motorway_link / 13971380,0.075,yes,191,no,185044233875441843,-2303053941837921027
N/A,motorway_link / 13978214,0.036,yes,142,no,183856763944650392,2330683877268401183
N/A,motorway_link / 14019771,0.290,yes,226,no,192572042978088466,2331620694436097509
N/A,motorway_link / 14020210,0.027,yes,252,no,193023392315168480,-6893281860897461485
N/A,motorway_link / 14024351,0.426,yes,88,no,189927165778809180,-6908323191745146787
N/A,motorway_link / 14024352,0.015,yes,91,no,189917819929448796,6926734863467810907
N/A,motorway_link / 14026362,0.281,yes,142,no,192948625541256892,6941934523784375111
N/A,motorway_link / 14032006,0.361,yes,15,no,194516527221397895,-6909132414819234029
N/A,motorway_link / 14040699,0.241,yes,12,no,185271833345476893,-6910020855473894049
N/A,motorway_link / 14045048,0.008,yes,3,no,189601710346948812,-2296549213662605179
N/A,motorway_link / 14045739,0.212,yes,26,no,196674868669406556,6926972383770185943
N/A,motorway_link / 14045740,0.168,yes,24,no,196671570129280347,2315251180947640519
N/A,motorway_link / 14049725,0.033,yes,19,no,189612705333203153,-2297644327201927531
N/A,motorway_link / 14053484,0.014,yes,278,no,183955719909885637,2329997782388058857
N/A,motorway_link / 14056095,0.422,yes,69,no,193399975044536200,6941723419294575371
N/A,motorway_link / 14056096,0.406,yes,107,no,193384032125409152,-2281617831299634437
N/A,motorway_link / 14060012,0.180,yes,5,no,189568723774427325,6916535792276864593
N/A,motorway_link / 14062545,0.090,yes,292,no,184904596567705716,2314261575597297393
N/A,motorway_link / 14068613,0.348,yes,64,no,189702315768369399,-6907355622376730079
N/A,motorway_link / 14070409,0.043,yes,3,no,190049761433309592,-6907417193729748483
N/A,motorway_link / 14070822,0.384,yes,102,no,193136641932613393,-6893928373277414955
N/A,motorway_link / 14071879,0.513,yes,41,no,193100358124918530,-2281692599161967859
N/A,motorway_link / 14075105,0.388,yes,252,no,192482432625759719,2330349658665134997
N/A,motorway_link / 14081351,0.299,yes,344,no,189465369103650958,-6923311736043866727
N/A,motorway_link / 14081656,0.239,yes,260,no,190730910567060172,2330050584810367749
N/A,motorway_link / 14081657,0.117,yes,260,no,190738057393689296,-6893312655932511481
N/A,motorway_link / 14086306,0.285,yes,350,no,185123397725407448,-6922977501072329165
N/A,motorway_link / 14090075,0.014,yes,255,no,189608307330207951,-6908960909739159751
N/A,motorway_link / 14093053,0.087,yes,169,no,189605558552711374,-6908934521468481733
N/A,motorway_link / 14099511,0.446,yes,287,no,193605030892361701,6916008042128473411
N/A,motorway_link / 14110723,0.042,yes,269,no,195339510130236157,-2310359057815308293
N/A,motorway_link / 14125428,0.250,yes,269,no,192995353186358993,-6906555165358156925
N/A,motorway_link / 14130327,0.373,yes,284,no,192347192693446057,-2281331962231641215
N/A,motorway_link / 14130462,0.100,yes,298,no,192581388826924566,-2280030139594035753
N/A,motorway_link / 14131725,0.266,yes,159,no,195469254240852790,-2295766339015405093
N/A,motorway_link / 14133474,0.389,yes,217,no,185565402825312670,6923972873676655503
N/A,motorway_link / 14136083,0.036,yes,335,no,183690737709827660,-6892512238359270289
N/A,motorway_link / 14146255,0.442,yes,251,no,184851269828036696,6922358787895462049
N/A,motorway_link / 14147671,0.566,yes,307,no,190062956332011932,-2289292435115729597
N/A,motorway_link / 14148117,0.009,yes,346,no,189951904789909868,2315044447123935323
N/A,motorway_link / 14149288,0.041,yes,58,no,191188307414176669,-2281551869005255895
N/A,motorway_link / 14154226,0.075,yes,124,no,190043164540752277,2317450178917831833
N/A,motorway_link / 14163467,0.480,yes,12,no,189607757714903247,6927214249365213547
N/A,motorway_link / 14169158,0.281,yes,187,no,183910639846114992,2329232522127354285
N/A,motorway_link / 14172350,0.361,yes,124,no,184425760250480536,2322635454344601021
N/A,motorway_link / 14172351,0.022,yes,167,no,184419163183859608,2322635454296366553
N/A,motorway_link / 14177619,0.195,yes,341,no,184937581645482115,-6911366658991846691
N/A,motorway_link / 14177620,0.029,yes,25,no,184939230909778052,-6911419435549979939
N/A,motorway_link / 14178436,0.252,yes,142,no,192815034896307840,-6892965202332996725
N/A,motorway_link / 14202728,0.017,yes,64,no,196482453883936005,-2298475531784418025
N/A,motorway_link / 14204477,0.333,yes,338,no,190061307550060957,-6896932250792745869
N/A,motorway_link / 14205738,0.164,yes,83,no,189981041846473079,-2296654765319253931
N/A,motorway_link / 14207569,0.006,yes,130,no,190191598425428441,2315893271014937051
N/A,motorway_link / 14210531,0.040,yes,357,no,183968914264377035,6943482601888820767
N/A,motorway_link / 14212307,0.010,yes,177,no,189603909400613069,-2296294126956572425
N/A,motorway_link / 14217941,0.348,yes,342,no,190061857641419165,-6894113102977029773
N/A,motorway_link / 14227601,0.408,yes,321,no,189429085036433534,-2313151839881661705
N/A,motorway_link / 14228923,0.003,yes,121,no,189607207818580175,6926097145538809657
N/A,motorway_link / 14230614,0.008,yes,108,no,189607757574394063,-6908960909741256903
N/A,motorway_link / 14230615,0.011,yes,112,no,189607207818580175,6926097145540906809
N/A,motorway_link / 14230618,0.020,yes,124,no,189606658063290575,2314415525157932857
N/A,motorway_link / 14235151,0.394,yes,247,no,192546201426023940,2306239567934521531
N/A,motorway_link / 14236324,0.440,yes,156,no,189597312047730889,2313069722891979943
N/A,motorway_link / 14239830,0.011,yes,270,no,189951904905253227,-2295669603024498157
N/A,motorway_link / 14242611,0.114,yes,24,no,189613804846928081,-2297635531102613855
N/A,motorway_link / 14245481,0.097,yes,358,no,194006354724214943,-2289855370068222883
N/A,motorway_link / 14246890,0.067,yes,260,no,189659984447492326,-2296681154829348793
N/A,motorway_link / 14250558,0.418,yes,83,no,190284507204637183,6927953123783742093
N/A,motorway_link / 14253496,0.469,yes,262,no,189985440008851830,-2295682797002550761
N/A,motorway_link / 14260202,0.470,yes,330,no,192537958280156674,6944758068084224045
N/A,motorway_link / 14280584,0.755,yes,230,no,190153115553583552,-2295533262760570269
N/A,motorway_link / 14287297,0.413,yes,31,no,194000307377232025,-2290172029435896839
N/A,motorway_link / 14290152,0.010,yes,259,no,193755117301356589,-6893299450292196597
N/A,motorway_link / 14311453,0.396,yes,102,no,194511028480989569,-6918997233143644835
N/A,motorway_link / 14318226,0.400,yes,102,no,190763894326776537,-6906651930881158321
N/A,motorway_link / 14332115,0.297,yes,171,no,184048628360365807,2327666818089494179
N/A,motorway_link / 14339328,0.386,yes,360,no,192680341697812037,2305060891956084337
N/A,motorway_link / 14345321,0.193,yes,119,no,188117369429249576,2313298415673412919
N/A,motorway_link / 14346285,0.212,yes,12,no,189597860939518154,-2305943441020813333
N/A,motorway_link / 14367078,0.264,yes,300,no,188420834634321585,-2298409591822611159
N/A,motorway_link / 14368867,0.077,yes,98,no,196826601244679585,-6908305573269204895
N/A,motorway_link / 14369564,0.302,yes,69,no,189426338170491002,2314525475651719031
N/A,motorway_link / 14374318,0.013,yes,267,no,193496180717082551,-6906687104861859005
N/A,motorway_link / 14382143,0.029,yes,191,no,192539607336310276,-2280447954178265825
N/A,motorway_link / 14393775,0.355,yes,290,no,196912363154791878,2315106046356492395
N/A,motorway_link / 14404559,0.032,yes,267,no,189854598006657343,-6908358376425516981
N/A,motorway_link / 14407042,0.014,yes,307,no,189607757574394063,6926097145540906807
N/A,motorway_link / 14412471,0.474,yes,154,no,196660025672949080,-6904668389427374331
N/A,motorway_link / 14418372,0.378,yes,121,no,195452763295013678,2330428834829052827
N/A,motorway_link / 14418972,0.419,yes,258,no,190732561212854987,2341617447155548053
N/A,motorway_link / 14422088,0.105,yes,300,no,192585237116573208,-6891724954099765807
